epoch,acc,loss
320,0.800531908553,0.467958923667
321,0.80053190887,0.471694409292
322,0.800531913308,0.467736520507
323,0.800531914101,0.472571983299
324,0.800531911723,0.466146964421
325,0.800531913308,0.464822091876
326,0.800531909345,0.467872212304
327,0.800531914894,0.467354375552
328,0.800531910138,0.464518952877
329,0.800531913625,0.497744598129
330,0.800531911723,0.479312546868
331,0.800531910455,0.488361461207
332,0.800531910138,0.487834720694
333,0.789893614802,0.50553186539
334,0.800531913625,0.484299150395
335,0.800531906967,0.480233252207
336,0.80053190887,0.486261933408
337,0.80053191204,0.484344033643
338,0.800531911723,0.481650627119
339,0.800531910455,0.482170209923
340,0.800531913625,0.482725836099
341,0.800531914894,0.496792137306
342,0.80053191204,0.493833672414
343,0.800531910455,0.493460179643
344,0.800531911723,0.481493564441
345,0.800531911723,0.488642254963
346,0.800531915686,0.479105602554
347,0.800531913625,0.478310543806
348,0.800531908553,0.479144502907
349,0.800531912516,0.486643993078
350,0.800531913308,0.477428882046
351,0.800531913308,0.480337865017
352,0.800531914894,0.479663892074
353,0.80053191204,0.478845069621
354,0.800531910455,0.489599129859
355,0.80053191204,0.489085443318
356,0.800531910455,0.483521088561
357,0.800531914894,0.481104748759
358,0.800531910931,0.480119347255
359,0.800531909662,0.479789983798
360,0.800531913308,0.48084938542
361,0.800531914894,0.480185861759
362,0.800531910138,0.477379180174
363,0.80053191204,0.476721841049
364,0.800531914894,0.476554559504
365,0.80053190887,0.477957639605
366,0.80053191204,0.487200463785
367,0.800531910138,0.47300368278
368,0.800531916796,0.468194918033
369,0.80053191204,0.468320180603
370,0.800531913625,0.468686296902
371,0.800531908553,0.466881942321
372,0.800531913308,0.465792295622
373,0.800531910455,0.463137690929
374,0.795212759458,0.473780125697
375,0.792553187209,0.49153808536
376,0.795212761836,0.487769358256
377,0.797872340108,0.494049195755
378,0.800531914101,0.474701506264
379,0.800531915211,0.47805867891
380,0.800531913625,0.469894674706
381,0.80053191204,0.469732345498
382,0.800531915211,0.469940888359
383,0.800531911248,0.46698383662
384,0.800531910931,0.465074046971
385,0.80053191204,0.465444974126
386,0.80053190887,0.464460781597
387,0.800531913308,0.461068619122
388,0.800531913625,0.46153249441
389,0.800531912516,0.465215984653
390,0.800531911723,0.460252207882
391,0.800531913308,0.466613902453
392,0.80053191204,0.468576896064
393,0.800531910138,0.463371201755
394,0.800531910138,0.46091501502
395,0.800531914894,0.460749493
396,0.800531909662,0.463557965182
397,0.800531916479,0.459503457029
398,0.800531910138,0.464257713249
399,0.800531914894,0.469315458089
400,0.800531910455,0.474335850157
401,0.800531913308,0.462496392033
402,0.80053191204,0.463457223107
403,0.800531907285,0.462116130529
404,0.800531910455,0.460743304659
405,0.800531910138,0.459466227509
406,0.800531913308,0.456704096948
407,0.80053191204,0.457292854707
