	Away Shooting Percentage	Away Team	Home Shooting Percentage	Home Team
379	0.458333333333	MIL	0.411111111111	TOR
380	0.392405063291	MIN	0.372340425532	MEM
381	0.456790123457	NYK	0.457831325301	WAS
382	0.440476190476	SAS	0.408602150538	PHI
383	0.518987341772	GSW	0.435294117647	DEN
384	0.488372093023	HOU	0.472972972973	PHX
385	0.395604395604	LAL	0.39175257732	BOS
386	0.480519480519	OKC	0.40404040404	SAC
387	0.439024390244	ATL	0.421686746988	ORL
388	0.446153846154	BOS	0.44	TOR
389	0.433333333333	CHI	0.328947368421	CHA
390	0.433333333333	DAL	0.405063291139	MIN
391	0.384615384615	IND	0.465753424658	MEM
392	0.388235294118	LAC	0.408450704225	PHI
393	0.375	LAL	0.428571428571	NYK
394	0.493827160494	MIA	0.38202247191	WAS
395	0.408163265306	MIL	0.488636363636	CLE
396	0.418918918919	NJN	0.544303797468	DET
397	0.472972972973	OKC	0.475	UTA
398	0.514705882353	POR	0.44	NOH
399	0.494252873563	DEN	0.53164556962	IND
400	0.525641025641	LAC	0.351351351351	CHA
401	0.47619047619	NYK	0.440476190476	MIN
402	0.432098765432	ORL	0.41935483871	MIL
403	0.443037974684	PHI	0.369047619048	CLE
404	0.5	PHX	0.350649350649	SAC
405	0.371134020619	POR	0.464285714286	DAL
406	0.525	SAS	0.402298850575	NJN
407	0.386363636364	CHI	0.493333333333	BOS
408	0.413333333333	HOU	0.506329113924	GSW
409	0.432098765432	LAL	0.474358974359	TOR
410	0.457831325301	MIA	0.388888888889	ATL
411	0.506024096386	UTA	0.435897435897	MEM
412	0.46835443038	WAS	0.325842696629	DET
413	0.445945945946	LAC	0.443037974684	DAL
414	0.518072289157	MIA	0.392857142857	MIL
415	0.4125	MIN	0.423529411765	ORL
416	0.433734939759	PHI	0.41095890411	CHA
417	0.463414634146	PHX	0.453488372093	GSW
418	0.41095890411	UTA	0.426666666667	NOH
419	0.344444444444	ATL	0.440476190476	LAL
420	0.384615384615	HOU	0.479452054795	MEM
421	0.5	MIA	0.434210526316	IND
422	0.4125	NYK	0.506849315068	TOR
423	0.333333333333	PHX	0.512820512821	DEN
424	0.47191011236	SAC	0.52380952381	CHI
425	0.433734939759	SAS	0.464285714286	DET
426	0.355555555556	UTA	0.545454545455	OKC
427	0.6	WAS	0.470588235294	POR
428	0.475	ATL	0.536231884058	PHX
429	0.447058823529	CHA	0.505882352941	MIN
430	0.357142857143	DEN	0.4625	DAL
431	0.472972972973	DET	0.441558441558	BOS
432	0.367816091954	IND	0.467532467532	CLE
433	0.465909090909	MEM	0.513888888889	NJN
434	0.45	NOH	0.383720930233	MIL
435	0.433734939759	OKC	0.425287356322	HOU
436	0.423529411765	PHI	0.533333333333	ORL
437	0.404761904762	POR	0.473684210526	GSW
438	0.379310344828	SAC	0.506493506494	NYK
439	0.539473684211	SAS	0.546511627907	TOR
440	0.394736842105	WAS	0.421686746988	LAC
441	0.397435897436	BOS	0.394736842105	CHI
442	0.384615384615	LAC	0.380281690141	POR
443	0.466666666667	NJN	0.395061728395	IND
444	0.5	CHA	0.416666666667	TOR
445	0.382716049383	DAL	0.337209302326	PHI
446	0.493975903614	DEN	0.5	MEM
447	0.348314606742	GSW	0.527027027027	OKC
448	0.506329113924	MIA	0.394736842105	CLE
449	0.366666666667	MIL	0.434210526316	ORL
450	0.558441558442	MIN	0.470588235294	HOU
451	0.426666666667	NOH	0.413333333333	NYK
452	0.455555555556	PHX	0.530120481928	LAL
453	0.5	SAC	0.462365591398	DET
454	0.452380952381	WAS	0.52808988764	UTA
